Category,Product Name,Customer Rating,Sentiment,Emotion,text
Household,ARAMI Mini Humidifier TV Design Colorful w/ Cute Doll Pelembab Ruangan - Hijau,5,Positive,Love,"lucuu bangett.. pengirimannya cepat, sellernya responsif banget.. subuh2 di chat jg dijawab soalnya aku liat ini uda dr malam banget sih.. kirain bakal baru dijawab agak siang.. trnyata subuh uda dijawab?? informatif banget.. ngsh tau klo dikasih oil agak berkabut.. kirain bakal lbh berkabut dr ini.. trnyata kabutnya cm kyk difoto.. seneng deh.. lampunya jg terang klo di tmpt gelap ?? makasihh yaa"
Party Supplies and Craft,Kardus untuk keamanan packing,5,Positive,Love,mantaaaaaaaaaaap produk original... pokoknya recomended seller
Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",3,Negative,Sadness,warna tidak sesuai pesenan
Movies and Music,Phantom Power Microphone 1 Channel 48V Supply for Condenser Microphone - Tanpa Kabel,5,Positive,Happy,barang sesuai gambar sipp
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,2,Negative,Sadness,harga & kualitas terlalu jauh.. harga tinggi vs kualitas rendah.
Camera,Drone Kamera Drone Camera DRONES FPV Quadcopter Foldable HD 4K Altit,5,Positive,Happy,"toko alat ukur dan repeater memang oke nih layanannya, responsif dan cepat kirim dengan aman. produk drone fpv s89 lumayan untuk santai bermain camera di udara, perlu fine tuning aja untuk posisi stabil, karena bobot ringan, waspada kalo tiupan angin mulai berisik. drone tello gw sebelumnya lenyap kebawa angin kencang di perbukitan sibea-bea bulan lalu. enjoy playing this cheap drone. thank you boss."
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 6",5,Positive,Happy,penjualnya ramah banget proses pesanan cepat layar sensitif. packaging rapi touch screen lancar ada garansi toko
Animal Care,Makanan kucing - Bolt Repack 1kg - Bolt Ikan,1,Negative,Sadness,"saya kecewa , sudah sering banget beli disini tapi packingan nya rusak . bolong bolong kayak dimakan tikus . ga mungkin banget kalau ini pecah dijalan . bisa minta retur ga soalnya ga layak banget"
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,1,Negative,Sadness,proses pengiriman mengecewakan. sebagai customer sangat merasa tdk dibantu ketika bertanya penjual merespon dengan kurang baik. so sad
Sport,ALAT BANTU SIT UP/PENAHAN KAKI SIT UP/SIT UP STAND/HOME FITNESS - Hitam,5,Positive,Love,mantap boss.
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,5,Positive,Happy,"barang lucu dan unik, pengiriman barang jg cepat."
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,5,Positive,Love,tidak menerawang. modelnya cantik ??. bahannya adem. warnanya cantik ??. ukuran sesuai. jahitan rapi.
Beauty,"MS Glow - 1 Box Masker Kosme Mask Fitmask Nano Silver Masker Kesehatan - Hitam, Stopper",3,Negative,Sadness,"pembelian kedua, tapi kali ini kecewa banget. segelnya sudah terbuka, maskernya crumpled, dan karena beli yg hitam jadi ga keliatan apakah ini beneran masker baru atau bukan/sudah kotor :("
Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,1,Negative,Anger,"yg di pesan warna ngga sesuai klu memang ngga ada bilang aja ngga ada jgn bilang ada, saya ini beli bukan minta."
Movies and Music,Phantom Power Microphone 1 Channel 48V Supply for Condenser Microphone - Tanpa Kabel,1,Negative,Fear,barangnya ga dikirim sampai hari ini
Office & Stationery,Joyko Permanent Marker Spidol Permanen Dual Tip - Black,1,Negative,Sadness,"tutup retak sehingga saat diterima, sudah lepas dari markernya. marker jadi kering. kecewa banget."
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun",3,Negative,Sadness,"kecil sekali, sama ukuran singlet anak saya pas newborn masih gedean singlet newborn anak saya padahal di leterangan size nya 0-1 th. sayang banget padahal lucu."
Books,Bicara Itu Ada Seninya,1,Negative,Sadness,kecewa pesanan sama barang yang dikirim tidak sesuai
Body Care,L'Oreal Professionnel Hairspa Deep Nourishing Shampoo - Rambut Kering,5,Positive,Love,"sukaaaa banget, banget, banget, bangeeeeettt ????????"
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",5,Positive,Happy,"produk bagus, ukuran pas, original"
Toys and Hobbies,Homade playdough mainan anak 50gr / play dough / playdoh / play doh - Hitam,1,Negative,Anger,"pengiriman lama banget, dough nya juga jelek banget ga lentur, ga seperti biasanya"
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,4,Positive,Happy,"pengiriman telat sehari, tapi barangnya bagus"
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,5,Positive,Happy,"barangnya original ??. kemasan disegel. tapi kok gk ad buku garansi'y, sma anti gores, & sofkeswarna sesuai pesanan."
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 15,1,Negative,Sadness,"tipis bgt, jelek"
Men's Fashion,Santic Cycling Socks Kaos Kaki Sepeda Bicycle Socks Outdoor - WM0P069 - White,5,Positive,Happy,seller responsif sekalii...kaos kaki nyaman bgt dipake terima kasih
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",4,Positive,Happy,"kemasannya bagus , kualitas nya bagus , kabelnya tebal , suka warna nya biru muda, semoga awet . terima kasih seller ??"
Men's Fashion,jam tangan Biden fashion pria analog pita jala bisnis - Putih,2,Negative,Anger,"jamnya biasa aja, saya tidak tahu kenapa bisa harga awalnya sejutaan. mungkin teknik marketingnya seperti itu."
Books,THE MAGIC LIBRARY,5,Positive,Happy,"pengiriman cepat, buku sampai dengan selamat, keadaan buku baik baik saja, buku tidak ada cacat dan kekurangan"
Books,1985 by George Orwell,4,Positive,Happy,service pengiriman cepat
Health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,1,Negative,Sadness,"jujur lumayan kecewa banget dengan claim wangi mint eucalyptus, pasti yang kebayang wangi kyk minyak kayu putih gitu tapi pas datang bener2 ga ada wangi mint atau eucalyptusnya. atau mmng aku idung ak yang salah cium. ?? yang jelas wanginya bikin eneg dan pusing bukan nyegerin kayak minuak kayu putih. terus ga dapet free pouch juga. ??"
Office & Stationery,SPIDOL ARTLINE PERMANENT TWIN MARKER EK-041T - Biru,5,Positive,Happy,"kemasan rapi, brg sesuai pesanan"
Movies and Music,Clip On Mic Bando untuk Youtuber mc dll,2,Negative,Fear,speaker dan mic nya ga bunyi
Kitchen,KAZU KHL164 Spons Cuci Piring Dua Sisi Double Magic Dishwash Sponge - Abu-abu,5,Positive,Happy,fast response sponge nya juga bagus satu sisinya kasar material produk bagus.
Mother and Baby,MOOIMOM Breathable Hipseat Carrier Gendongan Bayi - Navy Blue,3,Negative,Sadness,"packingnya sangat jelek, barang yg diterima kotaknya sudah peot peot, karena rencananya barang ini untuk hadiah."
Automotive,Little Trees Parfum Mobil Car Perfume Air Freshner Pengharum Mobil - LEATHER,1,Negative,Anger,kecewa !!!
Office & Stationery,Lakban Tokopedia - Putih,5,Positive,Love,"tokopedia, dabest.. thankssssssssssssssss"
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",2,Negative,Fear,salah kirim barang tidak sesuai diskripsi
Mother and Baby,Minyak Telon My baby 150 150ml,1,Negative,Sadness,"sangat amat kecewa, tidak layak jual"
Carpentry,lem sepatu premium kuat dan mantap - Kuning,1,Negative,Fear,tidak seperti yg diperkirakan sebelumnya. lebih baik pakai aica aibon.
Body Care,LOVELI SUGAR WAX | WAXING | PENCABUT BULU |FREE 5 KAIN WAX+2 SPATULA,1,Negative,Anger,paan gada ngaruhnya samsek!!! kecabut aja kaga
Animal Care,MAKANAN KUCING BOLT REPACK 1Kg - TUNA IKAN,1,Negative,Anger,mintanya bolt kok malah di kasi oricat sih??????
Kitchen,SARUNG TANGAN PLASTIK isi 100pcs / 50 pasang,3,Negative,Fear,responnya sangat lambat padahal udah request untuk kirim pagi tapi justru sampai siang blm juga dikirim. lain kali tolong diperhatikan lagi.
Automotive,Masker 3 ply Hitam Full Black Orlee Medis 3ply Earloop Kemenkes 50 - Hitam,1,Negative,Anger,"pembelian pertama, pelayanan terburuk. respon lama, kirim lama"
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,5,Positive,Happy,sudah diterima dalam keadaan lengkap dan ada bonusnya juga. terima kasih seller
Kids and Baby Fashion,"Masker ANAK ANAK 3 ply isi 50pcs kids 3-14thn face mask earloop - Putih Polos, Chasa Kid",1,Negative,Fear,tdk sesuai pesanan
Office & Stationery,Kertas Kasir Struk Paper Roll 58x40mm Thermal POS Receipt Printer,1,Negative,Anger,"pengiriman lamaaaaaa banget, sampai sudah beli ditempat lain baru datang, pengiriman lebih 1 bulan...kacau ??"
Household,Alat PEL Lantai Otomatis SAMONO Clear Mop Alat Pel Praktis SCM004,5,Positive,Love,"ringan bgt, enak dipakainya dan batang pel nya kokoh. ga nyangka harga semurah ini tp kualitasnya bagus bgt. pel an nya bs mutar 360 derajat, bikin gampang ngepelnya, ga harus manuver belok2 bikin pegal"
Men's Fashion,EIGER FLECKEN LANDSCAPE WALLET - Black,5,Positive,Happy,"barang sampai dengan selamat, cakep juga modelnya, dan tidak pernah kecewa dengan produk eiger"
Camera,"Costa CB-A1hp Overhead Boom Arm Braket Kamera HP Flat Lay Video,Foto",5,Positive,Happy,"pro : harga kaget flash sale, respon seller cepat dlm proses, konstruksi hampir seluruh nya dari logam kecuali mic holder. con : base plate tipis, baut ball head tidak presisi jadi harus ganti/modif. baut konektor arm uk. 3/8x16tpi, bkn 1/4 jd kurang compactible, holder hp kurang panjang, jd kl hp berat suka jatuh jika posisi menghadap ke bawah."
Toys and Hobbies,sale promo hot wheels curah/murah/mobil hotwheel/terbaru - 52 chevy,1,Negative,Fear,"barang palsu, bukan hot wheels original... made in china bukan made malaysia spt diskripsi"
Electronics,PINZY Portable Wireless Speaker T5 | Speaker Bluetooth mini,4,Positive,Happy,"sesuai dengan harga , lumayan lah lebih kencang dari speaker hp"
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 5",4,Positive,Happy,ukuran sesuai. packaging-nya rapi.
Camera,Mini Photo Studio Box Folding Kotak Tempat Foto Portable with LED,2,Negative,Anger,"barang sdh dtg packing rapih, tapi led nya tdk nyala. brg dtg ketika sy lg travelling pas di coba led tdk nyala dan di hubungi tokonya tdk mau bertanggung jawab krn status order telah selesai. selayaknya brg di test dahulu sebelum dikirim ke pembeli utk memastikan semua berfungsi!"
Toys and Hobbies,Flatband Slingshot Ketapel Tali Rubber Slingshot Karet Tarikan Ketapel - 1. Grey,5,Positive,Happy,bisa melempar jauh. sesuai dengan deskripsi produk. selalu ready stock!. packing rapi ??.
Carpentry,BARDI Smart PLUG WiFi Wireless Colokan - IoT Smart Home Colokan Steker,5,Positive,Love,"respond seller cepat, pengiriman segera. produk berkualitas. mantap banget."
Phones and Tablets,Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus,5,Positive,Happy,pengiriman cepat. kabel sesuai plus dikasih bonus pelindung kabel. top lah ??
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",5,Positive,Love,"respon cepet, ramah, solutif, kerjaan cepet banget, harga kompetitif kerenn recommended seller"
Sport,XM-L T6 Senter Kepala 3 Lampu LED New Brand Headlamp XML,5,Positive,Love,produk yang diterima lengkap. pas di kepala. lampunya terang. mantap pokoknya rekomendasi ??
Sport,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,1,Negative,Sadness,"kecewa sama seller dan toko nya.. beli produk flash sale tp malah stok kosong.. udah gitu kirim nya lama banget, seller nya jaka sembung lagi.."
Other Products,Busa Filter Ukuran MILD,1,Negative,Sadness,barang nya lama dikirimnya
Health,Masker Karet Medis 3ply All Black Onemed Box Isi 28,5,Positive,Happy,mantep pake segel.. asli..
Gaming,Game pass Ultimate 5 Bulan for Xbox one series X|S Windows 10 - 1 Bulan,5,Positive,Happy,"setelah bayar langsung dikasih akses, proses cepat, kelengkapan sesuai, admin membantu sekali dlm tanya jawab. terima kasih."
Movies and Music,MIXIO Sound card V8 Mixer SoundCard V8 MIXER Audio USB External,1,Negative,Fear,produk tiruan cacad .gx bisa ricord .untuk pembeli lain sebaiknya jangan beli produk ini kalo tidak ingin rugi. lebih baik beli merk taffware atau taffstudio yang sudah lama produksi v8. casing boleh sama tp kualitas jauh sekali. dri pada buang buang duit . clip on aja bisa ricord suara ini suondcard gx bisa . product sangat gx jelas
Body Care,ADIDAS Get Ready Eau De Toilette 100ml,1,Negative,Anger,"hadiah tempat minum lipatnya mana? qoq tidak ada!!! ???????????????????????????????????????????????????? memang ada tulisan: selama persediaan masih ada, tapi kalau hadiahnya sudah tidak ada jangan ditampilkan lagi! itu namanya pembohongan. sudah harganya tidak sesuai!!! hadiahnya tidak ada lagi!!!"
Party Supplies and Craft,ertas Kado Harvest / Wrapping Paper Brown Craft - Leaves,5,Positive,Love,bagus banget kertasnya dan sesuai deskripsi
Beauty,MAKE OVER Trivia Eye Shadow 6 g - Eye Shadow Palette - Indian Summer,3,Negative,Fear,"salah kirim barang dan sudah dibantu bisa retur, namun setelah retur ternyata barang yg dikirim rusak (retak isi dalam eye shadow) nya, ini menunggu utk retur kembali. semoga dapat dibantu utk bisa retur kembali"
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,1,Negative,Anger,bohong gak dapat hadiah kapok beli d sini ??????????????
Food and Drink,SAMBAL CUMI ASIN/PETAI/BAJAK EBI / TERI /ANEKA SAMBEL MR CRISPY - SAMBAL BAJAKEBI,2,Negative,Fear,"udh kecil diisi ga full + banjir minyak. jdi kira2 isi nya stgh lbh dkit dr tempat kecilnya. ga lbh dr 3 sendok makan. maaf, ga worth utk hrg segini."
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,1,Negative,Anger,mengecewakan!!!
Electronics,Amazon Firestick Gen Terbaru 2020 (HD & 4K Fire TV Stick) Ori dari USA - Paket IPTV,5,Positive,Love,"recommend banget beli disini, respon cepet banget ga ada itungan menit, dikasih best price harga ok, mau tanya apapun di respon, sampe di kasih no wa, dan sabar banget tungguin semua sampe ok, di call sampe 24 menit, jarang2 ketemu yg begini, thanks banget ya... puas banget dan recommend banget"
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",5,Positive,Happy,bahannya nyaman ??. nyaman di punggung. beban tersebar merata. desain ergonomis. gampang dipakai. penjualnya ramah banget. bahannya fleksibel.
Body Care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,2,Negative,Sadness,"barang sampe kardus rusak gini, kata mas yg bawa pas dia terima kardus nya uda gini. kecewa saya uda lama barang yang diterima bgini. dalam nya paas di buka, sanitizernya basah smua tumpah keluar seger kayak ke buka gitu."
Other Products,"Aluminium Miter T-Track for Router and Table Saw Jig - Silver, 10 cm",5,Positive,Love,mantab rekomended banget
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,4,Positive,Happy,"barang sesuai , pengiriman cepat , makasih ??"
Camera,HOLDER PHONE STAND UNIVERSAL HOLDER HP STANDING HANDPHONE TRIPOD HOLD,5,Positive,Happy,"baguuus kuat kokoh, cuma emang gabisa sejajar lurus kalau mau foto dari atas (keliatan kaki bawahnya), harus agak dinaikin dikit hp nya, overall okee"
Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,2,Negative,Fear,"brang nya kurang 1 item, beli 3 yg dtng 2"
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 21,4,Positive,Happy,barangnya bagus banget kak tahan lama jg
Camera,"Kain background green screen hijau stabilo 1,6mx3m kain green screen - Hijau",1,Negative,Sadness,"barang datang dalam keadaan dilipat, padahal ada catatan barang digulung, jangan dilipat"
Carpentry,YJ-01 Nano Spray Gun Disinfectant Wireless 800 ml,1,Negative,Sadness,"saya beli nano spray di mic_acc88, barang tidak bagus, saya kembalikan ke toko mic_acc88, saya minta tukar, oleh toko mic_acc88 ditukar dengan barang yang sama, ternyata barangnya sama jeleknya, saya minta tukar lagi, saya minta merk mixio wh-08, karena saya lihat gambar di toko mic_acc88 ada, barangnya lebih murah, saya sudah sampaikan apabila mixio wh-08 bagus, saya mau beli lagi dengan menambah uang, ternyata barang yang dikirim kesaya bukan mixio wh-08, saya tidak tau barang itu type apa, saya kecewa, sisa uang juga tidak dikembalikan, toko mix_acc88 tidak menjawab chating saya, kalau menjawab hanya sepatah sepatah kata, tidak memberikan penjelasan dengan baik, bagainana nasib sisa pembelian saya, padahal sudah saya sampaikan, apabila mengirim mixio wh-08, sesuai permintaan saya, maka saya akan beli lagi"
Party Supplies and Craft,PAKET properti foto / set aestetik photo produk / props foto SAF,5,Positive,Happy,bagus dan puas
Animal Care,Udang Hias Merah Aquascape Red Bee Caridina,1,Negative,Anger,"saya sengaja selesaikan pesanan ini agar bisa nulis ulasan sesuai pengalaman saya belanja dintoko ini. saya sempat tamyakan via chat tentang foto asli ikan dijawab ikannya sesuai gambar di etalase, saya tanya juga bukan burayak dijawab bukan. tapi faktanya.......... : non sense yg dikirim burayak"
Men's Fashion,Kaos Kaki Hitam Polos Kerja Pria Premium LAF Project - Hitam,5,Positive,Happy,"oke banget barang lembut ,anti bakteri barang premium..enak dipake deh..saya udah 2 beli sekali beli 6...murah tapi gak murahan..yakin"
Kitchen,KAZU KHL164 Spons Cuci Piring Dua Sisi Double Magic Dishwash Sponge - Abu-abu,2,Negative,Fear,sama dengan spos cuci piring yg lain cuma lebih mahal aja..
Automotive,Masker Sport SHERLOCK Olahraga Sepeda Dual Valve Filter Carbon N95,1,Negative,Sadness,gak nyaman dipakai.
Computers and Laptops,Logitech M191 Mouse Wireless Full Size - Mid Grey,1,Negative,Fear,"parah prosesnya lama banget, semoga ini bisa jadi pelajaram buat team logitech"
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,5,Positive,Happy,cepet sampai barang sesuai pesanan oke
Party Supplies and Craft,buble wrap hitam 30cm x 50meter,1,Negative,Anger,bahan tipis jelek
Books,I Want To Die But I Want To Eat Tteokpokki,3,Negative,Sadness,"sorry cuma kasih bintang 3, sebetulnya mau bintang 2 tp aku tambah 1 krn respon adminnya yg ramah sm cepat. sengaja beli di official shop berharap cepat karena mau buat kado temen, tp malah bikin kecewa karena salah kirim novel jadi retur makan proses jd gagal buat kado,yah i know maybe human error cuma aku cm pesen satu dan salah :') semoga lebih teliti lagi kedepannya yamin"
Other Products,BUBBLE PACK (PACKING TAMBAHAN),5,Positive,Love,bagusssssssssssssssssss
Kitchen,Maxim Tools Egg Separator/Pemisah Kuning Putih Telur,4,Positive,Happy,"barang dah sampai, sesuai pesanan,harga murah,namun pengiriman agak lambat,mungkin karena toko nya tutup selama beberapa hari. gak masalah. makasih gan"
Electronics,Telephone rumah single line analog standar panasonic KX-TS505 SECOND - Merah,1,Negative,Sadness,"barang tdk bisa dipakai, suara tdk keluar ... sangat mengecewakan"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",5,Positive,Love,"pelayanan ramah, gratis design, pokoknya rekomendasi banget bikin cap disini"
Men's Fashion,"kemeja putih PNS pria baju PDH cowok - Putih, S",1,Negative,Sadness,"kekecilan, ukuran tidak sesuai deskripsi"
Office & Stationery,Ball Pen Pulpen Pena Joyko BP-273 Zeto 0.7 mm 1 Box 12 Pcs,5,Positive,Happy,"paket sudah sampai dengan selamat, pertahankan kualitas pelayanan dan harganya.. thanks seller dan tokped .."
Health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,2,Negative,Anger,"wanginya ga sesuai harapan, kaya bau ikan teri"
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,5,Positive,Happy,"pengiriman cepat,packaging sangat aman.langsung dikasi member vip. thanks abbot. jika bisa harga dtoko cabang disamakan dengan pusat."
Books,"Al-Quran Tajwid Bukhara ukuran A6, Alquran Syaamil saku resleting",4,Positive,Happy,"sempat terkendala dgn pengiriman, tapi dibayar dgn barang yang bagus dan packing nya rapih."
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,5,Positive,Happy,"packingan aman dan rapi..barangnya bagus..makasi oxihom,tokopedia dan j&t express.."
Sport,Baton Police stick / Baton / tongkat pemukul,1,Negative,Anger,"bintang 1 karena proses nya yg lambat bukan karena barang nya.. pesan kamis pake pengiriman 1 hari, barang datang minggu siang.. bukan kesalahan kurir, status on proses nya dr kamis sampai ke sabtu malam baru samapi d kurir.. tanpa info apapun dr seller.. saya sudah baca kebijakan terlambat covid toleransi 1 hari, tp ini dr kamis sampai ke minggu brp hari ya???"
Electronics,CAMERA ENDOSCOPE ANDROID USB 720P IP67 TAHAN AIR KECIL,3,Negative,Sadness,"ternyata tidak bisa dipakai di redmi 3s, tetapi di laptop bisa. tidak sesuai harapan"
Other Products,"FULL SET BAKO BERKUALITAS AA, ALAT SLOROK BIRU - MlllLL BIASA",5,Positive,Love,"mantap barangnya sesuai,bagus makasih min??????"
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,4,Positive,Happy,"barang cepet pengirimanya, sesuai pesanan"
Body Care,Beli 2 Gratis 1 - Original Source Body Wash Mint Tea Tree,5,Positive,Love,"selalu suka dengan sabun ini, enak dan segar� apagi dipakai setelah olahraga"
Household,COOGER Sikat toilet bisa dipasang di dinding - Sikat Pembersih Toilet,5,Positive,Happy,"alhamdulillah barang datang dengan kondisi baik,, tidak penyok tdk retak atau patah dan barangny sesuai dgn foto bahan produk jg bagus. seller fast respon, thanx."
Office & Stationery,Kertas HVS A4 | 75 Grm | PaperOne,1,Negative,Anger,"tokonya songgong brg rusak minta dibebanin ke konsumen, ngak usah jd penjual kalo bubble dibebankan ke. pembeli"
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,1,Negative,Fear,jelek sekali packingnya...hand body saya pada tumpah...
Toys and Hobbies,SK-M6 Mainan Tenda Anak Terowongan 4 in 1 + Kolam + Ring Basket Mainan - TENDA 4IN1 MERA,1,Negative,Anger,"tokonya tidak sportif, tidak koperatif pengalaman buruk belanja di toko ini barang cacat diajukan keluhan tapi tidak bertanggung jawab di chat lewat tokped ataupun wa tapi tanggapannya muter muter doang kebanyakan basa basi padahal tidak mau bertanggung jawab lu makan tuh uang ***** buat **** istri lu hati hati dengan toko ini"
Animal Care,Alas Kandang Hewan Kucing / Anjing / Tortoise 40 x 60 - Hitam,1,Negative,Fear,pesan 2 yang di kirim cuman 1 udah bayar ongkir 2 kg lagi rugi rugi kapok beli di sini
Toys and Hobbies,Paket UNO STACKO + KARTU UNO + 2 DADU - paket 3 in 1,1,Negative,Sadness,"mengecewakan sih, seller kurang friendly"
Electronics,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,3,Negative,Sadness,"bagian magnet perekat tidak melekat dengan sempurna, jadinya ketika ditempel dengan lampunya jatuh cukup kecewa karena bagian magnet dengan wadahnya ga melekat kuat jdnya buat rusak lampu kalau jatuh kelantai"
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun",3,Negative,Fear,yg dateng gambarnya ga sesuai
Beauty,"MS Glow - 1 Box Masker Kosme Mask Fitmask Nano Silver Masker Kesehatan - Hitam, Stopper",3,Negative,Fear,"kurang pas di wajah kaya kurang keatas gitu, karetnya sakit kelamaan."
Party Supplies and Craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,5,Positive,Happy,mantap respon cepat bgt... lebih cepat dari estimasinya
Camera,Paper Fujifilm Instax / Refill Instax Mini Twinpack Plain 2x10 Sheets,5,Positive,Happy,mantap dapet harga yg miring. pengiriman sehari kemudian lgsg sampee! packing aman dan rapih. expired juga masih 2023. makasihhh
Precious Metal,WW additional PICTURE,5,Positive,Love,"barangnya bagus bangett.. grafir photo dan namanya presisi sesuai orderan. dikirim hingga keluar pulau jg, packing sangat aman. respon seller jg baik dan pengiriman cepat.."
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,1,Negative,Anger,beli kemasan baru di kirim kemasan lama ! bintang 1 kon%tl
Health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,1,Negative,Anger,saya pesan imboost kids syrup tp yg dikirim tablet hisap. pengiriman juga sangat lama. very negative service!
Automotive,BASEUS CAR WAX LAZY MANUAL WAXING PERAWATAN MOBIL CUCI MOBIL - Hitam,5,Positive,Happy,barang ok sesuai pesanan
Toys and Hobbies,Robot Iron Man Hulkbuster - Kado Mainan Anak Avenger,3,Negative,Anger,kotaknya jelek! penyok! bungkus seadanya doang
Mother and Baby,Merries Pants Positive Skin L 38,1,Negative,Sadness,gak ada packingnya blas cuma di kasih tempelan doang????????
Toys and Hobbies,Fidget Pop It Toy Murah Rainbow Mainan Anak Penghilang Stress Tiktok - ICECONE Pastel,1,Negative,Anger,pesan model love yg dtang mickey.anak we jdi ngamuk.di cat ktanya ready yg love.klo ga ada bilang
Household,MINISO Penutup Mata Eye Cover Eye Mask Tidur Masker Sleeping - Dog,5,Positive,Love,"produk berfungsi dengan baik, harga sesuai dan kualitas baik. packing rapi banget dan proses pengiriman juga cepat, seller sangat responsif dan ramah, pesanan juga sesuai tidak kurang sedikitpun, semoga awet :) terimakasih banyak :)"
Kitchen,Korek Api Kompor - Lighter Pemantik Kompor Gas,5,Positive,Happy,"harga tdk mahal, kualitas baik"
Gaming,Game pass Ultimate 5 Bulan for Xbox one series X|S Windows 10 - 1 Bulan,5,Positive,Happy,mantap ?? akhirnya bisa ngerasain juga main games dengan biaya murah. terima kasih bosque� semoga tokonya lancar jaya
Other Products,karung plastik bekas beras putih 50kg,3,Negative,Sadness,"kualitas karung kurang bagus, pengiriman lama."
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B27,4,Positive,Love,"bagus kuteknya dan pengiriman ,respon penjual okey ,nyesel pesan 1 next time order lagi thx"
Automotive,Black Retrim - Penghitam Bodi Plastik Dasbor Motor Mobil Permanen,1,Negative,Anger,"pengriman lama, bukan dr kurirnya, tp sellernya yg lemot krim ke ekspedisi nya, dn barang juga kurang 1pcs"
Kids and Baby Fashion,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,4,Positive,Happy,jamnya berfungsi normal. bahannya bagus. ukuran sesuai. nyaman dipakai lama.
Sport,MINISO Matras Yoga Pola Garis Tubuh 5mm Matras Yoga Kebugaran Rumah - Abu-abu,5,Positive,Happy,"nyaman, ga licin, mantebbb"
